6.521454760909703996e-01,2.900755319177508174e-01,1.047184099671329971e-01,-4.205035760896648211e-01,-3.292840705260297041e-01,-5.553201062933275090e-01,7.057713901219493380e-01,2.991008877843264191e-01,4.636286191037769511e-01,-1.131239433203066191e-01,1.000000000000000000e+00
3.522431570500473841e-01,3.857820844564041618e-03,6.546027657766284591e-02,-5.191703367133874147e-01,-4.694863224015026204e-01,-3.913619541435209293e-02,6.713715105678920159e-01,7.464131267862494923e-03,-8.473074901098207046e-03,3.927502564879015168e-02,1.000000000000000000e+00
2.246724529396111891e-01,2.481599024238799744e-01,9.190290551477109382e-02,-3.319581166417481244e-01,-3.044869381826624810e-01,-2.378162821357014955e-01,7.179183199436084406e-01,4.145916531986504339e-02,3.556417782381328663e-01,-2.749315950780937268e-01,1.000000000000000000e+00
3.973469796463970083e-02,-2.933141350057949515e-01,-1.322962139845248464e-01,-4.194279565854150404e-01,-7.401302634596529373e-02,-5.526492920274290732e-01,6.173798653145761151e-01,2.523639287194328062e-01,4.920786015533451518e-01,-1.363102069595754084e-01,1.000000000000000000e+00
3.677112085024377697e-01,4.795887981298396774e-01,-1.018428987838264632e-01,-3.308733924776086077e-01,-4.647130495800143590e-01,-3.071982000694561954e-01,6.129734667328735620e-01,2.875597295441190138e-01,5.150203435675870800e-01,-1.482235254009813818e-01,1.000000000000000000e+00
-2.761754164458858352e-01,-1.392274770147395313e-01,-4.558723120818497510e-02,2.925032750808111981e-01,6.019149329417791128e-01,4.745492688897511302e-01,-6.591893328046674050e-01,3.771637045145359579e-02,-7.656106545459885337e-01,-1.384187251983215461e-01,-1.000000000000000000e+00
2.933181341679144682e-01,-2.079731683305552359e-02,3.224946630886088572e-01,-5.148207591415647766e-01,-3.052472576539012605e-01,-4.827069777288823804e-01,6.900091990124768149e-01,-1.778749048489829399e-01,5.448260337452214275e-01,-2.701817965397608212e-01,1.000000000000000000e+00
-6.695580374015063230e-01,-9.251073354229732981e-02,-6.487092267785365962e-02,4.672509516719560718e-01,1.240405544902600798e-02,2.518550770723907428e-01,-5.146747177361651326e-01,-3.033605863609070141e-01,-3.358502083284169992e-01,-4.738848874395660271e-01,-1.000000000000000000e+00
3.787226542085302960e-01,2.013270758490885992e-01,1.647638832531839181e-02,-5.365049369932944900e-01,-2.077526259056401425e-01,-2.866382315539774961e-01,8.036460029056287091e-01,3.220766224275208867e-01,3.983787700265366549e-01,-5.101465081485383468e-01,1.000000000000000000e+00
4.873058190891901842e-01,-7.624817687798701726e-02,-1.278853166693054710e-01,-3.526763594571085125e-01,-2.616001884749429296e-01,-4.384705223312888034e-01,6.530889187775978932e-01,7.606349296658974080e-01,2.483394224354541491e-01,-1.343547689665056666e-01,1.000000000000000000e+00
