3.830643376928544175e-01,5.702786139431381685e-02,2.942567997459888396e-01,5.430009710300771619e-01,-3.818265368188650255e-01,3.746451343587663407e-01,-4.776628500984294035e-01,3.553554649817127764e-01,4.288682612893524038e-02,7.633641294034158031e-01,1.000000000000000000e+00
4.761264729015981523e-01,4.363788263192676098e-01,5.329988743343447855e-01,2.928458803455286086e-01,-6.074266322936008322e-01,6.986366307360870609e-01,-5.643910002476411059e-01,4.281821924410347258e-01,1.268443857171952516e-03,5.625812144656597846e-01,1.000000000000000000e+00
-4.952075317433919377e-01,-4.032950873543028614e-01,-1.672697246198079357e-01,-5.444602387356174411e-01,5.405109179512794793e-01,-2.417548437704841180e-01,3.747705066560645948e-01,-2.359729705936419730e-01,-6.332252762253856027e-01,-8.377403766474015301e-01,-1.000000000000000000e+00
2.839440175360099516e-01,-3.333499089407236937e-01,3.304299322346866408e-01,4.568555921106489115e-01,-4.318536715704207052e-01,5.142436763730396931e-01,-5.410456428782713934e-01,4.667463502992896807e-02,-1.461430276376773918e-01,7.280483047242473083e-01,1.000000000000000000e+00
9.769075009324512671e-02,4.781556667220789869e-01,-2.056607202884724872e-01,-4.622080164318125295e-01,6.120097987103807480e-01,-4.983319011391430520e-01,5.118214253300451544e-01,-3.101821947331775409e-01,2.198326186969494778e-01,-5.831083164657190343e-01,-1.000000000000000000e+00
-5.245537331739642539e-01,1.711271016220434760e-01,-4.753369613967328711e-01,-5.354198619765653255e-01,6.161499239275937123e-01,-5.218581812388144447e-01,1.225932103971358877e-01,-3.689838465567761294e-01,1.101698217849822470e-01,-4.877654330390748805e-01,-1.000000000000000000e+00
5.906554656029515682e-01,1.179083239143290385e-01,7.079867276611928606e-01,6.685521109741744405e-01,-6.899481007495689155e-01,8.095200060850642476e-01,-7.881080995592780747e-01,2.206205001929663068e-01,3.418545524722604867e-02,5.197531760103993870e-01,1.000000000000000000e+00
1.148250379549453637e-01,-4.364226925605256824e-01,4.346635457306540218e-01,1.770234074322788453e-01,-7.027869051808764977e-01,5.073140805030212919e-01,-5.587178352019193106e-01,-1.955861019287735703e-02,5.966838552337927482e-02,7.088956325324765606e-01,1.000000000000000000e+00
-3.958952896101473051e-01,2.813372885204961094e-01,-3.055518834137413986e-01,-6.244517625282861584e-01,4.288316112362766663e-01,-6.824504388993477555e-01,6.504699637157057568e-01,-4.957165166692737435e-01,2.022670263879682295e-01,-8.460554062207157333e-01,-1.000000000000000000e+00
1.071120578350743813e-01,2.322810598130868875e-01,7.966024123833095327e-01,4.305449845110437823e-01,-5.799396554755230637e-01,6.439590449122966076e-01,-7.067549391088979727e-01,1.615382207446192653e-01,-5.355061090331680873e-02,3.064953536790145927e-01,1.000000000000000000e+00
-3.041835198461690926e-01,1.256394014876875964e-01,-8.963360324021607539e-02,-4.872084780351548794e-01,7.011830065048962890e-01,-4.492046901927286839e-01,2.960111176460386018e-01,-1.904232214956539937e-01,8.088500128548803403e-02,-6.720908411539112670e-01,-1.000000000000000000e+00
1.694565808426029552e-01,1.936560815051056039e-01,3.923684042411446082e-01,5.471423856204731262e-01,-7.397443022514477162e-01,7.650199495737088906e-01,-6.104828914401132511e-01,-7.601591726072801092e-02,4.807330439108707942e-01,7.261032809371300578e-01,1.000000000000000000e+00
1.074928107253290133e-01,5.449602000692577164e-02,2.737872696800840444e-01,5.345140089308897391e-01,-8.194982603151576006e-01,6.987007917776524302e-01,-5.408718716054867759e-01,4.055963728900108256e-01,-1.881116195057312979e-01,3.128721715228235389e-01,1.000000000000000000e+00
-3.249096994116169590e-01,6.790771914922721919e-03,-4.759914899857274895e-01,-7.262332094163472807e-01,7.627505663967276694e-01,-4.210225613994011962e-01,2.866393441411655418e-01,-4.762396502179793156e-01,5.794938322314671098e-01,-5.631742602690597010e-01,-1.000000000000000000e+00
-3.938507919821523373e-01,7.352697527399141286e-01,-2.311374939703720877e-01,-8.804069018174622840e-01,5.209745792055006097e-01,-5.173419028164918387e-01,8.030012926063034850e-02,-4.477988089786179016e-01,-5.570820829216538428e-02,-4.202187385818256793e-01,-1.000000000000000000e+00
-2.035960228593862720e-01,-3.968708199952430959e-02,-2.903634136381632036e-01,-3.833992678011501898e-01,6.997985747610996343e-01,-7.672060169225838333e-01,3.681936206216479546e-01,-2.181039707556452489e-01,-1.875121925866807260e-01,-2.152460431710563338e-01,-1.000000000000000000e+00
1.516679508324088044e-01,3.306953811236832408e-01,4.293181411185880147e-01,5.139697111871497359e-01,-4.368135387335334019e-01,6.289931098362117057e-01,-5.990327538503099625e-01,4.130759917612893961e-01,5.433460967119474461e-02,5.303960187515418534e-01,1.000000000000000000e+00
-7.597771315193928565e-01,4.812244530624658623e-01,-4.567686568863151830e-01,-8.745320179185476217e-01,6.695270064572395041e-01,-6.190035175008019586e-01,1.265637022954705371e-01,-2.843930760470275709e-01,-7.925495586548265692e-01,-5.421678393736001356e-01,-1.000000000000000000e+00
4.563445806656003523e-01,-1.756368502136096410e-01,6.777111647959477292e-01,1.549104017281882628e-01,-6.777291183388803875e-01,7.341360189807863978e-01,-9.386709199622158550e-01,2.510037252421363219e-01,3.283071751544088812e-01,2.721990955352778796e-01,1.000000000000000000e+00
-9.069957703983142494e-01,-6.319066163975541883e-01,-4.814279102503202790e-01,-6.981684853660425905e-01,6.171696033146871763e-01,-5.230102354115937491e-01,5.570674097109279410e-01,-4.159543793228025477e-01,3.078229935389797944e-02,-4.199543700075509256e-01,-1.000000000000000000e+00
-7.543748537335615012e-02,-1.680149600650078234e-01,-5.074160280367724374e-01,-5.403249137497418975e-01,6.222429995429197280e-01,-6.898933188615249401e-01,4.832019354921005538e-01,-5.526674031904774687e-01,-2.397461677654089129e-03,-4.223924258054066461e-01,-1.000000000000000000e+00
4.845795133227747131e-01,-7.453195673161383539e-02,3.931467346283912256e-01,4.368242869749197621e-01,-5.668124067943187683e-01,5.125824546819991445e-01,-7.430800314782052274e-01,2.235294249553648749e-01,-3.804855100762387643e-01,4.916930714004066338e-01,1.000000000000000000e+00
-3.695255690830923090e-01,7.491486223776711029e-02,-2.422887944657526882e-01,-5.160675074930449746e-01,7.058802230892659013e-01,-6.261064228159419764e-01,2.640701079964166142e-01,-4.898015298490647762e-01,3.574356095240367459e-01,-4.523044688058974194e-01,-1.000000000000000000e+00
2.705017861847541782e-01,3.228663256134494119e-01,8.370348253386070692e-01,5.594162789237311362e-01,-6.379674333076016390e-01,8.455630308032491271e-01,-2.252405441338469760e-01,2.374828452353615615e-01,-5.153496336533791577e-02,8.026733387527652530e-01,1.000000000000000000e+00
4.629182535441601631e-01,5.260713103308689575e-01,2.368097155225492578e-01,4.297956856540173232e-01,-6.397970172351908902e-01,6.312395406044021273e-01,-6.069750063861407696e-01,-4.882626407376577937e-03,4.484672603549841874e-01,6.416989066867909708e-01,1.000000000000000000e+00
-6.906574261583686702e-01,6.337171017441654008e-01,-4.988422885883903035e-02,-5.627684079311106036e-01,4.490541151826660249e-01,-6.146428033004833758e-01,2.555268251087065012e-01,-3.619642399945995348e-01,2.628139730713101585e-01,-6.490076780178084537e-01,-1.000000000000000000e+00
-2.377440436280195968e-01,-2.342186432249704353e-02,-3.031854895485377455e-01,-1.019779953238856285e-01,7.091373776330263112e-01,-7.394171190846760000e-01,-9.159080659052254436e-02,1.593286719151521535e-01,-1.216110754068000510e-01,-6.970252998379713461e-01,-1.000000000000000000e+00
1.632793928638407444e-01,3.904222783316630974e-01,2.248536017437163803e-01,5.141975799329580044e-01,-7.584237060979570622e-01,3.532234129986872029e-01,-5.505872297413739735e-01,2.752847711883186221e-01,-2.970108915409799266e-01,4.837842077438532229e-01,1.000000000000000000e+00
5.320990892142074546e-01,6.890209027399361030e-01,5.683479791994072716e-01,5.729802108481059086e-01,-3.931402291245227887e-01,6.752317257158121366e-01,-1.454726039130421755e-01,-7.587190643769675669e-02,-2.710745951018567190e-01,4.394445080882379839e-01,1.000000000000000000e+00
-1.642472270781940580e-01,1.663484296215269609e-01,-3.452454415862155068e-01,-2.435107687886395311e-01,7.028838714506808749e-01,-5.287868394023271801e-01,2.383795507229051758e-01,-3.160625831825316090e-01,-1.273683191122465530e-02,-6.011758121724418702e-01,-1.000000000000000000e+00
