-0.022447240798612253,2.2487473324433482,1.0
-2.87259212481305,1.3249413763924975,-1.0
0.4120158941502608,1.999426218118636,1.0
-0.08559644718040432,2.0021118942294556,1.0
-3.0901489821012658,0.9171120857781022,-1.0
0.18368289069871094,2.2040883285855566,1.0
-0.41790883903641945,2.395576660287457,1.0
-0.20992252513720522,2.3476633337921533,1.0
0.44820321736971097,1.720532466971884,1.0
-0.2530667696510351,1.90538984429042,1.0
0.07255994129112932,1.7413455495263064,1.0
-2.9674575700462853,1.0520356163209978,-1.0
-3.0788231447972576,0.874698591925242,-1.0
-0.14375053996248038,1.67427520759171,1.0
-3.153446818918397,0.865953877083564,-1.0
-0.5533953921463238,1.7139907311555553,1.0
0.15757420090197516,1.6374128682101785,1.0
-0.03325359993189146,2.179265042041002,1.0
-2.9146698288730533,0.6443009063103173,-1.0
0.07234142743865524,1.673152686122191,1.0
-3.0447939836436113,0.7220485698573048,-1.0
-0.23631321929601942,1.5048168166357956,1.0
0.10868698228354841,1.8944594181813195,1.0
-3.3467912079982622,0.8730196844834179,-1.0
-2.6636128409409383,1.1570775173165315,-1.0
-3.2516718434228125,1.5432077245578557,-1.0
0.16656031081568,1.7813611195521808,1.0
-3.0445093023584207,1.4866929475833317,-1.0
0.6437142900930658,1.913463360787723,1.0
-2.3724532263300193,0.6664658093820637,-1.0
0.16072241978661353,1.7483394026716526,1.0
-2.6591840614511764,0.9543186092133897,-1.0
0.1807135419678159,1.8447981149877128,1.0
-0.5081606883750353,1.505110941290457,1.0
-3.376933094451645,0.7225167561004899,-1.0
-3.174440474494782,0.4450044458514686,-1.0
0.09379248830411524,2.1880944025712687,1.0
-0.07328581425797255,2.260325231365912,1.0
0.21637688421085774,1.6609509003516154,1.0
-2.8594221375699806,0.8490333826225683,-1.0
-0.2916517783780053,1.8698508645378664,1.0
-0.12392080277972738,2.1581568686522674,1.0
-0.12298450270510539,2.0892349826189136,1.0
-3.4789978675015387,0.8071976640619302,-1.0
-2.980936989241011,1.1013695402134411,-1.0
-0.22977512184240245,1.7486738356430376,1.0
-2.763627504698218,1.2844100474509719,-1.0
-0.30392540329893114,2.4485300299546626,1.0
-2.8831504002119632,1.0520533822615834,-1.0
-3.1301138058646822,1.0562659630213072,-1.0
0.06454150830085971,1.9463378941011353,1.0
-3.0452776374843555,1.232742662862695,-1.0
-0.39113086360006255,1.7048301388116203,1.0
0.10202638091018348,1.728991355890799,1.0
-3.257309860953874,0.632466488112315,-1.0
-2.8093962240393844,0.8826710880011379,-1.0
